,CD86,CD274,CD270,CD155,CD112,CD47,CD48,CD40,CD154,CD52,CD3,CD8,CD56,CD19,CD33,CD11c,HLA-A-B-C,CD45RA,CD123,CD7,CD105,CD49f,CD194,CD4,CD44,CD14,CD16,CD25,CD45RO,CD279,TIGIT,Mouse-IgG1,Mouse-IgG2a,Mouse-IgG2b,Rat-IgG2b,CD20,CD335,CD31,Podoplanin,CD146,IgM,CD5,CD195,CD32,CD196,CD185,CD103,CD69,CD62L,CD161,CD152,CD223,KLRG1,CD27,CD107a,CD95,CD134,HLA-DR,CD1c,CD11b,CD64,CD141,CD1d,CD314,CD35,CD57,CD272,CD278,CD58,CD39,CX3CR1,CD24,CD21,CD11a,CD79b,CD244,CD169,integrinB7,CD268,CD42b,CD54,CD62P,CD119,TCR,Rat-IgG1,Rat-IgG2a,CD192,CD122,FceRIa,CD41,CD137,CD163,CD83,CD124,CD13,CD2,CD226,CD29,CD303,CD49b,CD81,IgD,CD18,CD28,CD38,CD127,CD45,CD22,CD71,CD26,CD115,CD63,CD304,CD36,CD172a,CD72,CD158,CD93,CD49a,CD49d,CD73,CD9,TCRVa7.2,TCRVd2,LOX-1,CD158b,CD158e1,CD142,CD319,CD352,CD94,CD162,CD85j,CD23,CD328,HLA-E,CD82,CD101,CD88,CD224
5b69e86e74d0,2.2988496,0.051235497,3.8090746,8.110109,9.70943,10.010802,3.0733483,1.2743957,1.9138278,2.0617652,-1.2042297,1.1256771,1.5761788,1.580547,12.714009,-0.4580458,11.018379,4.9280767,8.161713,4.874062,3.6249409,6.371827,-0.89802325,2.2153082,16.713293,-0.34046757,0.35722634,1.4042401,1.5501242,3.1749437,1.5883434,1.3282869,2.150278,-0.10158026,-1.1477326,0.8398253,2.707532,22.133102,1.2851914,2.578734,1.4388323,1.1644759,1.8569443,-1.109528,-0.6079736,2.1392798,0.35412884,0.7103886,12.658686,0.58521193,1.7577641,1.5289,4.227153,-0.6713663,2.3739712,3.909791,1.1425362,8.559676,2.7399302,2.1368551,0.663867,2.3147054,1.0816522,1.9504852,-0.7834709,1.6869448,3.764172,1.2700417,4.987607,-1.2239166,2.6480494,0.5788342,0.36274868,13.110238,2.1140957,15.154726,-1.4866073,1.6155868,2.7543623,-0.124278516,0.37329623,-0.8607111,0.44793987,0.9207555,-1.1865201,1.501542,2.4414802,0.054324448,0.17750382,-1.0322092,3.272551,1.8551366,1.2705814,0.23359245,5.9629927,-0.5199873,1.8804817,12.788278,2.377374,5.0731807,7.726983,-0.63387775,7.271216,0.4450525,6.078703,0.37825066,8.275774,-0.72833204,8.075106,2.5905252,3.1573079,3.4194915,0.3484785,0.096621394,1.6507233,0.55532026,0.32187068,1.4842818,2.8329225,12.292277,0.3545673,3.5564976,0.027263701,-0.80145466,2.281204,1.6663995,-0.47231948,0.5735228,0.59716386,-0.22575201,3.2754164,8.308382,0.52539146,1.3111918,-0.4339794,-0.6108582,7.635732,3.5901775,2.8450804,4.3348274
feadf5e8891f,0.16650924,1.5988497,3.0648673,6.920822,7.7806096,10.914224,6.3478427,2.411137,1.4877684,0.20478928,0.5482939,0.58212364,0.16026807,0.4348849,2.5427814,0.37918964,8.261431,5.481219,5.841878,0.1742725,0.65798026,6.9878488,1.6897081,2.0511103,15.652343,0.834999,0.040502787,1.6736478,1.8475169,2.5226653,0.52991384,0.046152115,1.5753036,0.03965175,1.4521031,0.93673724,1.6127479,20.158186,3.274426,1.1575382,0.019548118,1.3822322,0.26614195,3.3121386,0.5626563,2.6541057,0.835928,1.7798133,7.559273,0.010279655,1.129669,1.0642691,6.812323,0.08701354,2.8805943,1.8598274,1.3057231,7.3564024,0.11113179,0.08969414,-0.07957366,1.7679834,2.536322,0.7712737,0.15217847,1.0284369,2.3551462,-0.20695388,3.6741085,0.0047326684,0.42031366,0.6204864,1.7395852,9.706296,0.91417533,13.086911,0.8538549,1.2593471,0.120212436,2.657856,2.5040712,0.18332618,2.1290975,0.6045184,0.07325983,0.24926645,0.14322996,-0.21837938,3.8587184,4.0758247,-0.26726234,0.8122257,1.1102121,0.95702016,5.461188,0.43132102,1.7217091,12.732893,1.6391537,9.8575115,4.407691,-0.04592803,4.138524,0.6634185,2.6018243,1.1836106,13.966076,2.47486,9.723831,1.7909228,3.212181,3.7792866,1.7650738,6.3376617,1.222193,3.2986743,2.8966594,1.0809892,2.487148,11.9155855,1.4610324,14.3457985,1.1937673,0.068893075,1.753603,1.4763987,0.14589763,0.39754057,1.0932171,1.6547529,0.16083068,9.274065,3.7392654,0.34133863,0.21168289,1.4100652,4.9448166,0.8257045,3.6058815,5.511875
0151b88af723,1.2379456,-0.05736518,1.0178238,6.1988125,7.1991315,10.791068,3.9119956,1.7634424,-0.47848797,2.0082545,0.84679216,-0.21642578,2.2177267,-0.55762184,7.9841447,-0.09785196,5.1211696,0.40283546,8.253674,-0.20918095,0.17795797,7.0043316,-0.4195907,4.1975694,13.577918,1.8214009,1.9358178,-0.7199199,0.6440587,-0.082377106,0.96682656,2.6558275,-0.1322164,-0.89552176,0.6531616,-0.34721115,0.42081285,21.50242,1.0157533,0.410501,-0.5793405,1.1772954,2.061077,0.7927531,1.8261769,0.25760683,1.3929482,1.9734361,10.823082,0.27516782,1.0302458,-0.16229117,2.4016075,-0.34509754,1.0474253,1.356203,1.5547314,5.4561863,0.84883165,1.6602858,-0.47902423,0.9557284,-0.64677066,0.92271775,-0.38093764,0.6472382,0.85403776,0.3747783,3.5704036,2.5896285,0.816181,-0.06133175,0.95508873,10.846464,-0.73434484,13.396843,-0.8500861,-1.1770775,-0.48725545,1.2357702,9.495675,0.78513324,0.8429481,1.2430227,1.2743931,0.3962458,-0.9362316,0.16903853,1.1314838,0.573159,0.56408674,-0.48941746,0.16663194,0.175753,3.8087382,-0.11071722,0.5364225,11.936224,-0.5615945,10.153477,5.046841,3.0757196,-0.33943567,0.7555181,-0.96719277,0.2315877,11.898766,-0.2043257,5.1427264,-0.19630301,1.5245882,3.3078694,-1.1708759,0.54908705,-0.6207768,10.33807,2.5992832,1.2254784,-0.53398144,8.701947,-0.95995295,4.114313,0.5291146,-0.4270153,3.177055,1.5111451,0.98417956,0.43381226,-0.38779974,0.85494673,0.479884,5.981744,-1.0275686,-0.34107995,-0.1562038,0.85582936,6.574961,0.47368324,2.4780684,6.0502305
dd0203fa157f,-0.4374114,2.6784809,0.5770432,7.225755,7.5678654,10.7723465,-0.69508874,0.00946717,-1.1578716,0.81532156,-0.9026377,-0.33781856,0.297051,0.3404807,6.6871767,-0.17037019,9.872345,6.407464,4.684128,-0.26747227,-0.94993883,3.8472838,-0.5159141,-0.753346,14.5597515,0.06342483,-0.5896522,0.98045135,-0.92315114,0.24674161,-0.59724665,0.85800076,-0.28450972,1.7306432,0.5317092,-1.0060258,0.23961885,18.019905,0.8185905,0.2969389,-1.552094,1.0152723,0.4777214,0.4097644,0.4907906,0.11304042,-0.74903363,-0.7511463,7.428139,0.63138634,0.09920028,0.16440396,1.3834049,1.437737,2.1258225,1.0832307,0.5620375,9.86707,-0.5794938,0.48673418,0.904752,-0.2728715,1.5977201,0.45629293,0.96805584,-0.25589418,-0.13979378,0.20399204,1.6700599,0.1287571,0.38071913,0.26232517,-0.5296667,14.131613,-0.39874902,14.227943,-0.11730686,-1.3553401,0.7646208,-0.813504,5.016346,-0.50197804,2.6623104,-0.63583577,0.24948187,1.1769351,0.45968252,0.03204889,2.1126623,-0.535401,0.37732476,0.3273037,0.1587344,-0.6971445,7.3494925,3.2476516,0.9792078,11.101731,1.0139333,5.4111185,7.512325,-0.43185717,9.022171,-0.0005963743,3.748863,0.9523593,9.4469795,-0.30982456,10.380226,1.8247294,2.1214287,6.7558703,0.49524352,0.008511066,-0.74219406,4.0423994,1.8123242,1.1093938,0.7437757,9.251898,2.074966,0.5847697,-0.69648796,-0.5024016,0.38677302,0.17958441,0.8538573,1.6458993,-0.53942513,-0.8182332,-0.36549556,9.191254,1.2877587,0.7649322,-0.2121287,1.0638118,8.268323,1.2883273,3.984063,3.0788684
35376bfa51ff,1.4913712,1.0051779,0.95304984,6.5478506,3.9870372,10.512696,6.473887,-0.22450247,1.3150115,1.1891271,0.2899453,0.1696133,2.2236164,0.9711612,3.4909177,0.1327621,4.0598474,1.5547429,5.7789626,-0.02380979,1.5538474,5.0343437,-0.113274366,1.6333687,10.417399,0.48901823,1.0346785,-0.4290311,1.5760518,-0.4158501,1.1199716,0.9187498,1.706969,-0.44343507,1.0393902,-0.50522846,-0.1130259,16.577538,0.48077592,-0.30819649,-0.28982255,-0.11134285,0.44592005,1.0363586,-0.5448679,2.4738314,2.058052,-0.3639468,3.0902905,-0.4125964,0.24346977,0.66076154,0.84484416,-0.13620406,0.6902205,2.4768982,0.26518318,6.656689,-0.19855091,-0.25837943,-0.28591967,1.4152503,0.58655435,0.53729755,-0.123215765,0.45253134,0.8140738,-0.7873101,3.215941,1.4230924,-0.11414456,-0.30493766,-0.031164646,8.735585,0.5137025,6.0020933,2.5967784,1.722091,1.1506314,-0.45779994,6.4940796,-0.12397039,2.7784228,0.6671717,-0.29753733,0.80698794,0.7956457,0.6046768,2.0297637,0.8156463,-0.9019067,1.9847035,1.4538702,0.71757996,2.3741052,0.15131788,2.3091698,7.7375994,0.7771555,12.178063,3.9013577,-0.21898212,4.0087376,1.3008515,3.090333,0.6918197,13.121328,0.13116923,4.6432,1.978806,1.4227617,2.3729815,0.028118193,2.2681634,-0.23465967,2.0637298,1.4845498,-0.30821633,3.386415,6.6907268,0.9502857,6.280243,-0.2741397,-0.1872806,1.1407043,-0.47760952,-0.29695624,0.9509472,0.09438157,1.2415934,3.497814,6.3149524,0.94230336,-0.11997235,0.02164197,0.93202496,4.535742,0.90042543,2.8057895,4.0056562
9a876f12e2c0,-0.6120635,-0.61495304,2.3245888,6.6222196,3.3065152,7.19716,-0.61379755,1.4491961,2.2057643,-0.6688815,-0.1944707,1.3411901,0.969628,2.6640363,11.347107,-0.32930145,0.05368921,2.2250013,0.72806865,-0.39522365,0.860968,7.2577395,2.0958173,3.1422646,6.9431896,0.7029122,0.5048516,1.5666339,0.41453207,1.9361923,2.311465,3.480187,-0.61827624,0.8093559,-0.93211365,2.117081,2.3641706,6.086191,1.3481791,1.0338665,0.5213318,0.66018194,0.19999444,8.749808,-1.190929,1.5527003,1.5739858,1.677799,2.1268458,1.6179423,2.8471563,2.341278,0.15738231,1.2937748,4.485066,1.1118561,2.7441432,5.9232564,1.7787321,1.3333685,-0.6728283,0.48993254,2.6569622,1.4003212,0.7904429,1.9878227,2.6571326,3.248973,5.8378334,2.2499745,1.580925,0.9772824,4.0295715,5.028366,-0.2372033,10.068614,0.38780355,2.7030299,1.7894139,0.9641808,0.3843207,-0.7001662,1.5864276,2.5080323,0.9261334,-1.012613,0.73875,0.2975272,7.0626373,0.91811144,3.2374744,0.5590465,1.2462838,1.7651386,1.5775654,-0.3737015,3.1170692,11.944742,1.4218103,2.2572463,4.21949,-0.5434668,7.3390217,2.1676078,2.5664375,0.6351833,7.3745303,3.2564895,14.5955105,6.3290634,6.4349546,4.3791084,3.1387868,19.33073,0.9892994,2.9345899,5.729254,1.690371,0.5948826,13.076931,3.1778316,-0.19734184,2.1777086,-0.6676185,2.954176,0.9649862,-0.24095358,3.0898805,1.2326233,0.91078776,1.0196841,9.82284,3.8882422,-0.7743521,-0.33469385,1.9707679,5.858587,0.045395136,10.511398,2.452259
62355f717f23,-0.13651636,-0.123535216,3.6540365,7.27718,5.142847,6.3266764,2.786156,0.3812285,0.21542972,0.53572935,-0.61558145,0.12052977,-0.3308741,-0.13882416,3.4227285,0.103440315,4.6532073,-0.3245905,5.7714763,-0.047379076,-0.002905041,5.3562846,-0.15222141,2.4058785,10.701005,-0.49704805,-0.27568623,1.3258268,0.5338046,1.0893836,-0.45795208,0.16779953,1.6453912,0.99913496,-0.2073648,0.4811786,0.39188918,11.904051,0.8157724,0.72572047,0.7524953,-0.17685467,0.39468122,1.855832,0.8736349,-0.22775698,0.04065138,0.55472106,10.127566,0.62059057,0.17349339,0.6127492,2.7010918,-0.16276413,2.0854118,2.2828262,-0.34231198,8.705183,-0.23539925,-0.29979578,-0.31047225,1.8520324,1.8422048,1.1097217,-0.1559842,1.1176617,-0.11685538,0.32861066,3.9407992,0.5305761,0.18520248,1.1498218,-0.07938439,2.3533306,0.046224236,7.938183,-0.49436986,1.1363277,-0.23092857,0.53458524,11.937535,-0.1605348,0.52412534,-0.69570875,0.6614819,0.75476354,2.011158,-0.06567007,0.9122722,2.8468223,1.0824907,0.57751685,0.7963448,-0.44371456,2.7879286,0.11800103,-0.38243628,9.427358,2.2159598,11.843984,5.096179,-0.23957336,1.9761323,2.2767224,3.027895,-0.31474036,10.535049,0.08851227,4.6033306,2.9653497,2.379085,5.8505554,1.1279187,2.049589,-0.2837531,-0.47585058,2.6543865,1.5476997,-0.34540272,5.583212,0.88951325,8.57994,-0.31499314,-0.21776202,1.067777,0.17068821,0.5367247,2.2598991,0.96440053,-0.9723733,0.47020233,7.23535,-0.49412513,1.1205248,-0.0009704977,1.2463125,6.2363358,1.3375432,1.2008266,6.486752
6684b565fa36,1.5459697,-0.5368701,0.05767083,4.838675,6.822031,10.863431,-0.8755497,0.4884972,0.39458054,1.2503946,-0.5327537,0.25278246,0.3909208,1.074531,3.60646,0.18244609,10.058201,-1.2458658,3.0135689,0.01612699,-0.42087913,4.002047,-0.047280848,1.7175926,9.185661,0.5587739,1.0916488,2.212135,0.9594832,1.4840008,1.8432875,1.0318661,2.4123578,-0.3460365,-0.075047195,1.0707796,1.6136031,15.277247,1.4166644,1.8352525,0.5180294,0.9426601,0.5327412,1.2987535,-0.47539926,0.81638557,1.2789152,0.6556374,9.980682,0.23701403,0.9411965,0.29667687,1.9083279,-0.09119958,1.855725,1.2509341,0.37423894,5.5062227,-0.13611358,0.9850795,-0.24431679,0.96000946,-0.30351114,-0.07859975,1.3623445,0.56864375,2.4403706,1.9649689,2.4209566,-0.28398997,-0.0063886046,0.7150651,0.050540864,8.718132,-0.27882856,10.231852,0.50617707,0.17259264,-0.1303221,-0.39949933,4.2510653,-0.062014163,1.0563346,0.16046911,0.7803611,-0.10114962,0.53394514,0.6985317,1.2200128,1.0370858,0.5518595,-0.29300356,0.47794795,0.13179642,4.3611026,0.20777132,1.8558366,8.630131,1.2780981,10.106325,3.4821255,-0.18409145,2.0177422,0.19817871,1.0131587,-0.15707004,6.0971723,0.20344904,7.375242,2.1857762,1.2211399,6.6014576,1.310472,2.638525,0.8927853,-0.43525052,0.14706886,-0.22868395,-0.27138692,9.005803,2.8062143,0.64551497,-0.20491594,-0.13563159,1.2642751,1.0121366,-0.20766938,0.53242755,0.68185425,0.33311355,0.23000294,4.0352135,-0.28475237,-0.24836963,0.059957474,0.6316201,5.959399,-0.11529344,1.9517663,9.286298
a839e5eaa755,-1.8530289,0.78516936,1.7255058,11.076559,8.804255,8.222987,-0.036195636,-1.7395544,0.5296202,2.1531878,2.0606902,-2.4942052,1.8128204,0.31455493,4.8197455,-1.4585637,11.640266,1.4233567,1.212709,1.5057224,-0.83239794,7.331282,-0.7513136,1.8909047,12.859383,-0.8825557,1.4477755,-1.4995742,1.7981472,0.09869146,-0.7091781,2.0619645,1.4429011,-3.5630076,2.2716026,-1.2129018,2.5776958,17.711542,2.9772677,-0.73453486,0.18275988,0.9834597,0.10857272,9.871717,-0.6696242,1.3226662,0.51836586,1.670903,3.6943989,-1.1317025,-0.62997246,2.2213504,2.00459,-1.5776497,5.012088,2.6396432,1.8341599,7.458037,-0.8611594,-1.332811,-1.6184156,1.7235007,0.12003589,1.3736761,-0.47156006,0.8860028,1.9058461,1.6752172,5.6308136,0.5927738,0.88871384,0.21729374,3.1609488,9.294575,-1.31592,16.465073,1.5384443,1.2514186,0.35140407,1.299763,2.3467038,-0.9116819,1.6918459,0.34382677,1.5755284,0.4944644,0.17748356,0.46424985,4.3715506,5.5481715,2.3653617,-0.76528573,0.97133136,2.0561116,4.134875,-1.6568252,1.8730478,10.759635,0.54126525,8.203543,5.5601377,-1.3364928,1.1534725,2.8762386,6.0631056,1.2430868,13.847507,1.6136502,11.701177,4.181791,3.9359922,9.661439,1.5062842,-9.594126,-1.8547575,2.3542764,1.908504,-0.117310405,-1.8087509,9.085143,2.0482836,6.3754272,0.6043297,-0.23946619,1.1067524,1.352545,1.2142634,1.7119226,0.14815474,1.182277,1.5866992,7.3299756,-0.679158,-1.0701773,5.084357,0.78285956,7.4261537,-0.26552558,7.343331,4.347041
84f62a220e9f,-0.20031351,0.79467833,2.0946283,5.1119995,6.8199267,11.472342,2.81585,-1.050248,-0.15368694,0.46413976,0.19834211,1.9684021,-0.43427616,-0.25960928,3.2877197,0.04538575,8.495535,2.3981702,7.1063023,-0.09404424,-0.0899598,3.8230393,-0.22933319,0.59144926,10.974776,2.0225046,-0.34225473,0.39745736,0.6822667,-0.6120494,1.2606106,1.349215,1.5234727,0.88532704,-0.30459365,-0.11057171,-0.33134425,16.662045,0.24321702,1.6206188,0.99172235,1.4973227,0.8547477,0.5749009,-0.6670382,0.116898865,0.88362545,2.8998265,5.053842,0.0018149316,-0.28239864,0.07225034,1.7044084,-0.21535079,1.4604821,2.2215366,1.035619,5.8630857,1.0288368,-0.3817966,-0.35908422,0.6072587,-0.28621215,1.5420431,-0.22086287,-0.5552984,2.6611812,0.7121143,2.6483402,-0.4851271,0.059292257,1.1621219,1.1906435,15.407326,1.1281691,11.028104,-0.59696174,0.43879902,-0.30485564,-0.5603298,5.034821,-0.23292917,0.0062887073,0.46996373,0.57412773,-0.34526515,-0.17806363,1.0053248,0.68614006,0.42621386,0.57817173,0.46073788,0.6611557,-0.5801136,3.5440803,6.6339765,0.21511361,7.391767,-0.2987306,6.0974207,3.801241,-0.28034228,3.9627194,1.0942326,1.8910184,1.3829393,6.581296,0.0040549934,6.1109376,2.7235103,1.7951651,6.626259,-0.83990633,1.6168302,-0.38095385,5.1085825,1.2158374,1.454768,-0.39979059,7.4124985,1.3979814,9.396677,1.7553308,-0.27811262,1.9075564,1.2912664,0.43239504,-0.9820036,-0.6140031,1.0950985,1.3593608,5.47747,1.3072529,1.1688262,-0.04574123,1.4823527,-0.25189185,-1.000876,0.8875138,3.8161721
253178a9cb18,-0.1636217,-0.18295717,-1.4211315,1.7880957,4.9837646,1.880949,1.6939799,2.0032542,-0.5929187,-0.16566515,0.2333464,0.07924071,0.20627001,-0.1901418,4.7647486,0.07877484,4.640214,4.264194,2.3208528,-0.06720558,1.2837293,2.50422,1.2906779,1.5418501,4.077555,0.4132209,-0.30396903,0.43957326,1.0013018,0.5666828,0.66874343,0.111643314,1.593592,0.9507817,-0.24867415,1.3268969,1.8130184,11.357462,-0.6008553,1.6729054,0.3878782,1.5719218,0.91309404,0.7512377,0.8391473,1.0065479,-0.030485272,0.5232152,7.4469566,-0.50523996,0.11462921,1.3749726,1.754085,-0.18510649,0.5345366,0.469029,0.6463166,2.8724887,1.0707965,-0.33463523,-0.33112586,1.7885511,1.2908173,0.7397041,-0.18354902,0.3263622,2.114148,1.720815,2.1023784,0.4943793,-1.3066877,-0.631972,1.2455521,5.6216693,1.1824301,6.3420634,1.1089407,0.52087533,-0.26233777,0.50564206,3.3917923,1.0053879,0.4745973,-0.07351649,-0.3787714,1.6206825,0.29935527,0.50269294,1.8194745,1.3603768,0.28486666,-0.13412595,0.41064942,0.25119644,2.7701273,0.089974895,0.97528017,5.948531,-0.23745638,2.1885989,4.0634723,1.5501002,1.9631418,-0.74311787,2.4856448,0.58407843,9.205384,0.052629143,7.577597,0.53947616,1.1935829,1.7523954,1.070926,1.8657238,0.7192085,2.0359864,1.3185203,-0.39463714,0.9771849,4.9608436,0.15485477,4.6137094,1.8018512,-0.24340302,1.5161052,1.927937,0.49239844,-0.27611738,0.91282856,0.15929872,0.77800226,6.891219,0.15079361,0.5659461,-0.019992113,1.8758485,6.7522697,0.26979882,2.2564793,0.8797373
2867636684dc,1.6479194,1.8177528,1.844902,7.1587276,5.954177,9.838479,0.39252263,1.2082984,0.6049491,4.2911897,0.43929362,0.4080807,1.090698,0.21856916,5.2215886,0.27521893,5.860648,0.1796928,5.320005,0.090699255,0.96175796,4.2981777,1.5516076,1.8748603,12.02115,-0.25587332,1.1980271,0.6873613,-0.021908224,1.4751041,1.071655,0.5588901,0.6512583,1.335883,0.08032733,-0.8602971,0.8210949,13.321561,1.2828044,-0.085111976,0.63449854,2.010825,0.08445668,1.788712,1.1138172,0.57507515,0.53607064,-0.18198258,3.9557147,1.396029,0.5834431,0.4485858,-0.027152538,-0.0071645677,1.1010256,1.750063,1.9707608,9.055552,-0.019526958,-0.057162166,-0.16663349,-0.06792021,2.0360758,1.2085036,1.4660225,-0.018174171,0.42368102,2.602916,2.3525374,-0.14784509,0.5577603,0.39438176,1.5686051,0.26311877,0.32538408,10.479449,2.8485227,1.0037692,-0.012184501,2.5358539,4.2590094,0.0536741,1.2426213,2.085042,0.91995555,0.06408632,1.4679728,1.4394882,1.0150717,2.2359197,1.8581752,1.2236234,0.8681001,1.6719456,2.911902,0.31318438,3.2000957,10.006897,1.0385865,10.300974,1.8622146,-0.118941575,2.0666027,1.0530889,1.818085,0.97611827,11.0852785,0.3384141,6.1241465,1.357809,3.4264755,3.5828993,1.524836,3.330086,0.003855884,-0.38757563,1.9226539,0.9145568,1.1612216,7.977687,0.5620056,10.659982,-0.07565737,1.5628868,2.0046883,2.3914928,0.8454273,2.217815,-0.13345444,0.48865616,1.7472832,6.1729007,0.671389,0.35730672,0.13150239,1.5795428,3.992038,0.05637908,4.8940067,3.7632194
b17e5306e282,0.0079779625,0.19323409,1.1795468,8.187931,7.234882,8.660189,12.807017,1.1535945,0.95484716,0.02689439,0.39705384,2.285689,-0.096678495,3.022311,5.1278906,0.23492828,7.7580442,6.459871,3.026968,0.058312982,-0.06650263,5.9731336,0.022429347,-0.06628811,10.985116,0.6324581,-0.12491506,0.63654,0.51774454,2.008125,-0.18826717,0.46715987,1.2723448,1.2568988,0.0128490925,0.6984066,2.2031832,11.206436,0.7585455,-0.14820635,-0.16156083,1.0599178,-0.6545703,1.5759261,-0.40201825,0.03436643,0.41987008,1.5955441,5.6095285,0.3270748,-0.16930282,0.3826127,2.896721,-0.043660462,4.695857,3.326445,1.4516623,6.9867187,1.2670327,1.0592095,-0.20037088,0.23067468,2.1731868,0.42700452,1.4209957,1.4249513,1.9011985,2.0885687,4.8310623,1.5730219,1.2597406,0.30676168,0.13684797,4.045961,-0.19353908,6.0346823,0.59892166,2.8988142,1.2807305,1.626264,3.405164,0.0034314394,0.3868876,0.27892113,0.85933053,-0.007674694,0.25083792,1.3633776,1.9453907,2.0563457,1.0663155,0.5220384,0.6001608,0.95761913,4.732763,0.26740414,-0.055733323,10.867222,0.049109876,8.190966,6.1007586,-0.14723578,2.045383,0.32228333,0.4646608,1.7612059,6.1418242,0.2797996,8.602821,1.189969,0.9983614,2.0473492,0.26418662,3.0297453,-0.063602805,3.2245402,2.4530056,-0.14467245,4.528469,10.248577,1.1620357,3.149943,2.0194168,-0.08107376,0.24590129,0.48096466,-0.11335391,0.07404518,0.30799657,0.42110497,0.31858462,9.546591,1.2130533,0.48268414,0.100430846,2.1787677,3.378042,-0.01817727,3.8364697,4.97029
68609b01694a,1.4674616,-0.10531199,-1.3496797,5.667418,5.6336136,7.310831,-0.8390082,1.5351518,-0.004891813,0.54505724,-0.60765123,0.13319218,0.7982129,-0.12308627,3.4403195,0.11100462,5.774144,0.86938834,4.2039995,-0.041298777,0.71551317,5.1763735,-0.142174,1.5964859,7.763809,1.3210956,1.0097301,0.4802268,0.5491041,0.11971271,-0.9015013,0.18502128,-0.46661037,0.2980776,1.0029513,-0.5411734,-0.16738904,8.061768,0.8363383,-0.34226817,-0.31713733,0.7830428,1.4892979,0.92145187,0.18767762,-1.2613535,2.8438535,1.437253,4.603724,0.114418596,-1.2230275,0.17969656,0.81247324,-0.15591228,1.6497083,2.1219728,0.21742585,7.2656593,-0.22589326,-0.28911135,-0.30413827,1.0777586,-0.12103605,0.485375,-0.14753073,0.40168375,2.2155657,0.34642518,3.4335806,0.5416768,0.37188452,-0.56188196,-0.0669449,4.0894923,1.2348073,10.84679,-0.4810025,1.6686072,1.1229253,-0.48333076,1.4945132,1.0455786,-0.2953459,-0.67863613,0.67286384,1.6780863,0.7464124,-0.7249906,-0.2448895,0.7186743,-0.039545834,0.27276123,-0.257959,0.66646093,3.5914378,0.12659599,0.37815425,7.02213,0.73722714,9.681158,2.60214,3.2223895,3.997279,1.7906866,2.030748,0.6483988,10.945563,0.09951672,6.4559107,1.8881705,0.91786695,4.861105,1.6633443,2.1059759,-0.27108818,2.052549,3.2415895,-0.34304488,1.007379,6.637222,0.22165436,11.290819,1.8467563,-0.20989853,-0.062313676,0.8435538,1.3595147,-0.8348581,0.9802165,0.2133351,-0.29182345,3.4647741,-0.474079,-0.38210768,0.004862964,1.6096456,2.5017571,-0.8794509,3.1676705,1.7589476
98b9e79a63f9,2.5277627,0.08369209,2.1023984,9.839798,7.9794645,14.818897,8.204729,-0.74383503,0.8039756,0.7174498,2.7356393,-0.47067714,-1.5964239,2.0139408,10.635375,-0.24973795,11.128111,1.6879525,3.526461,-0.3312693,-0.049800146,7.8440847,-0.62133545,0.9849585,14.366235,-0.9929053,-0.6806595,0.8803395,1.018808,-0.97338873,0.33545485,0.6773032,0.9036925,0.965329,0.39878532,-0.10229847,2.2036989,23.007082,0.60280526,4.417807,-0.7700216,-0.022942375,-0.832888,2.4559336,-1.0796827,0.7228642,-0.9779348,0.9764661,13.744392,0.014527492,0.4278614,-1.415098,-0.8081877,-0.4826781,1.8969486,3.3354342,1.2213435,9.910196,-0.6792344,0.37462893,-0.60620594,0.29241347,-0.079888284,-0.044267595,0.8793587,-0.44137794,-0.38954058,2.8168945,5.6277294,-0.9182234,-0.41050303,0.23835367,0.70531166,15.826621,-0.5277307,14.469086,-0.2575626,0.2681541,-0.6806681,-0.90663636,3.3636618,-0.6009501,3.1667793,-0.81496847,0.130058,-0.8709042,-0.84587693,-0.73283666,-1.0297225,-0.10379025,0.17292267,0.7190914,1.2009498,0.7230111,4.701921,6.2986426,-0.5181688,11.115394,0.48497194,10.594347,6.002516,-0.4875933,1.790124,1.4415613,1.2625782,1.5901442,9.379453,1.5599023,8.061118,1.494105,-0.6135055,7.3459177,0.31185386,-0.58312345,0.16917948,-0.65734434,-1.1820467,-0.9205083,-0.67627436,12.0577965,0.15751457,3.0664966,0.3174948,1.017168,2.42745,1.1527346,1.4556136,0.09321903,0.22595474,-0.39148456,-0.12590712,10.528952,0.5251474,0.12717833,-0.2733358,1.2385727,0.96532524,-0.915033,3.4099505,3.434117
