cell_id,day,donor,cell_type,technology
904b6e6d3fcd,2,27678,HSC,citeseq
63632950246a,2,27678,HSC,citeseq
f1f0b743b381,2,27678,MkP,citeseq
e5e93ebefc71,2,27678,HSC,citeseq
c1ee29736b3a,2,27678,MasP,citeseq
7de748b9f8d6,2,27678,HSC,citeseq
98519d729f19,2,27678,HSC,citeseq
47750c1126ce,2,27678,EryP,citeseq
c9cfe885f1e5,2,27678,EryP,citeseq
cf397275308c,2,27678,NeuP,citeseq
0c19df28c752,2,27678,MkP,citeseq
7dba5979a306,2,27678,EryP,citeseq
91d4b7f32e9c,2,27678,HSC,citeseq
1576c2d9a001,2,27678,EryP,citeseq
2c2cb6344c16,2,27678,HSC,citeseq
d19a350dce0e,2,27678,EryP,citeseq
4d5bc085b103,2,27678,HSC,citeseq
966248b00ebf,2,27678,NeuP,citeseq
afb5ba0afc8a,2,27678,EryP,citeseq
8023ce0ebae5,2,27678,EryP,citeseq
8283eb2c44b7,2,27678,HSC,citeseq
a1bd113ab6f2,2,27678,MasP,citeseq
9a769f2ff1a0,2,27678,HSC,citeseq
aacb217e02aa,2,27678,EryP,citeseq
2653c0f956d5,2,27678,HSC,citeseq
99408026443c,2,27678,HSC,citeseq
731304eb5c8f,2,27678,EryP,citeseq
95a37a1477d7,2,27678,HSC,citeseq
e1dfcca30607,2,27678,NeuP,citeseq
d46a91ac2fc3,2,27678,EryP,citeseq
a0278826a72e,2,27678,NeuP,citeseq
37262c9bd526,2,27678,HSC,citeseq
3e3bf510193d,2,27678,HSC,citeseq
d06127f4a25e,2,27678,NeuP,citeseq
41d8bf9aaf51,2,27678,NeuP,citeseq
2745eb8c25b5,2,27678,EryP,citeseq
2a9132512d00,2,27678,EryP,citeseq
3cfedcaa6d21,2,27678,HSC,citeseq
e79759f59215,2,27678,HSC,citeseq
589192a04c58,2,27678,BP,citeseq
4a8612310266,2,27678,EryP,citeseq
786cc83ac996,2,27678,NeuP,citeseq
a1bdf7525990,2,27678,MasP,citeseq
d8f39feb4e12,2,27678,HSC,citeseq
8efc86392773,2,27678,NeuP,citeseq
61806f27ac29,2,27678,HSC,citeseq
4a855b1afd39,2,27678,HSC,citeseq
c9657e72cedd,2,27678,HSC,citeseq
29f0aa2dc658,2,27678,EryP,citeseq
734e5d8cc047,2,27678,MoP,citeseq
8239e99ebd75,2,27678,HSC,citeseq
7c8c393b29d3,2,27678,EryP,citeseq
acfdb7132db0,2,27678,HSC,citeseq
97e259c9a6d5,2,27678,HSC,citeseq
14ff8d361966,2,27678,MasP,citeseq
e27e38580626,2,27678,MasP,citeseq
f69b656e48c1,2,27678,HSC,citeseq
bb4373dc8678,2,27678,EryP,citeseq
88fee6660d3b,2,27678,HSC,citeseq
8384aacac619,2,27678,HSC,citeseq
1ef570c6c8d1,2,27678,MkP,citeseq
2d3178ad5c83,2,27678,EryP,citeseq
b5e5ff3abd0a,2,27678,HSC,citeseq
2731d3f0d3fe,2,27678,HSC,citeseq
1f281acfca3c,2,27678,HSC,citeseq
c8fb04578076,2,27678,HSC,citeseq
d14f00bebe77,2,27678,HSC,citeseq
33c9058389fd,2,27678,HSC,citeseq
eb228630ba95,2,27678,MkP,citeseq
1128587bbf80,2,27678,NeuP,citeseq
8cdf5b875371,2,27678,NeuP,citeseq
8e85dd5d2daf,2,27678,EryP,citeseq
e8f414db8d93,2,27678,EryP,citeseq
9a5188ef0c01,2,27678,MkP,citeseq
26daedcc4793,2,27678,NeuP,citeseq
5d8c82c08c29,2,27678,HSC,citeseq
0f63944e8a65,2,27678,MasP,citeseq
268e09072595,2,27678,HSC,citeseq
4bb6753f8182,2,27678,HSC,citeseq
1e8efb040fe0,2,27678,HSC,citeseq
b6167c806199,2,27678,HSC,citeseq
a2cfdb303f19,2,27678,HSC,citeseq
562907156754,2,27678,HSC,citeseq
4e18c9cc266f,2,27678,EryP,citeseq
66a0d6d75e3e,2,27678,EryP,citeseq
6815a5b3f17d,2,27678,HSC,citeseq
d9aef9f71a2a,2,27678,HSC,citeseq
2189ba634577,2,27678,HSC,citeseq
08e95c59a323,2,27678,HSC,citeseq
0640114c39c9,2,27678,MkP,citeseq
07c75a2c934c,2,27678,HSC,citeseq
55a7ba89a951,2,27678,EryP,citeseq
24fd390ec07d,2,27678,NeuP,citeseq
b93aaf52589a,2,27678,MasP,citeseq
5d34baeb57e4,2,27678,MasP,citeseq
c24f21613d85,2,27678,HSC,citeseq
8525f9d8c098,2,27678,HSC,citeseq
db8aea74d80d,2,27678,MkP,citeseq
125c27d229e2,2,27678,HSC,citeseq
249840fd8c88,2,27678,HSC,citeseq
26ab24a3c34b,2,27678,HSC,citeseq
814bb1910d3c,2,27678,HSC,citeseq
a51c391dd057,2,27678,MasP,citeseq
f63f3873860e,2,27678,HSC,citeseq
7c7063b0c637,2,27678,MasP,citeseq
314c6da88823,2,27678,EryP,citeseq
9533b539a6d3,2,27678,MasP,citeseq
fa8dc9864104,2,27678,HSC,citeseq
8e347241ca3f,2,27678,NeuP,citeseq
6981d0057ee9,2,27678,EryP,citeseq
de55b5edfa59,2,27678,NeuP,citeseq
a85a7fa6df23,2,27678,HSC,citeseq
35e94055900c,2,27678,NeuP,citeseq
c3ec78d3491f,2,27678,HSC,citeseq
a2b708f080c4,2,27678,MasP,citeseq
956bcc846c27,2,27678,NeuP,citeseq
097ff55ace46,2,27678,EryP,citeseq
494d8607875a,2,27678,NeuP,citeseq
02a343d351c2,2,27678,HSC,citeseq
0f784c0c6331,2,27678,EryP,citeseq
e42d2101a8fc,2,27678,HSC,citeseq
206ba8d32da3,2,27678,HSC,citeseq
e6dce8df4c79,2,27678,MasP,citeseq
840eefeb7e68,2,27678,MasP,citeseq
ab63b0d1a65b,2,27678,HSC,citeseq
e43074672611,2,27678,HSC,citeseq
57e7298caf80,2,27678,HSC,citeseq
b4b02ddbe5a0,2,27678,EryP,citeseq
5ec21a852ffe,2,27678,HSC,citeseq
f1bf1857860d,2,27678,MkP,citeseq
2e7cd6a0c119,2,27678,NeuP,citeseq
fbedf446323d,2,27678,EryP,citeseq
91bb43a24fbf,2,27678,NeuP,citeseq
f44afd414869,2,27678,EryP,citeseq
8d1f293b9c45,2,27678,HSC,citeseq
da28e6b5d9ea,2,27678,HSC,citeseq
8806fa4939be,2,27678,EryP,citeseq
86f83f61f5b3,2,27678,HSC,citeseq
820576f7c826,2,27678,NeuP,citeseq
82db9acf802f,2,27678,HSC,citeseq
1ac89d49d9bb,2,27678,EryP,citeseq
5121438cbf43,2,27678,MasP,citeseq
b80f3b52fb4f,2,27678,HSC,citeseq
4c17cd86f684,2,27678,EryP,citeseq
7a6c434a2d9b,2,27678,MkP,citeseq
997c2bf05dd3,2,27678,HSC,citeseq
1da9301c2b79,2,27678,HSC,citeseq
9b600eefcf1c,2,27678,HSC,citeseq
cc1ce3e6ae87,2,27678,NeuP,citeseq
2bfea9e0955a,2,27678,MasP,citeseq
e72f650fa20a,2,27678,HSC,citeseq
8cf89d69b0f8,2,27678,MkP,citeseq
149f6946d992,2,27678,EryP,citeseq
8f5a46676056,2,27678,EryP,citeseq
c204896dfda2,2,27678,HSC,citeseq
b3b15210c4a3,2,27678,HSC,citeseq
7f323a1c3c21,2,27678,NeuP,citeseq
05372ce05850,2,27678,MasP,citeseq
0f04309993ae,2,27678,MoP,citeseq
c860c6b0426a,2,27678,NeuP,citeseq
315ed186fe44,2,27678,HSC,citeseq
1c4994c6fa07,2,27678,EryP,citeseq
5bd9587880f8,2,27678,MasP,citeseq
d2e1def38db5,2,27678,EryP,citeseq
b2cdab538f21,2,27678,HSC,citeseq
33423b012a3e,2,27678,HSC,citeseq
677a78de3dde,2,27678,EryP,citeseq
f3f4a24b1f15,2,27678,NeuP,citeseq
4fd233bc5104,2,27678,MkP,citeseq
c626e768f872,2,27678,HSC,citeseq
47ee01ef63a8,2,27678,MasP,citeseq
69c92f414c50,2,27678,NeuP,citeseq
471119e74171,2,27678,HSC,citeseq
390a36dc22f3,2,27678,EryP,citeseq
c2bd8dec5435,2,27678,MasP,citeseq
df53ce90ba47,2,27678,MasP,citeseq
0d2157eddaa3,2,27678,HSC,citeseq
d21afa66fbc1,2,27678,NeuP,citeseq
1ee110a3f1b7,2,27678,MasP,citeseq
8528462b61fd,2,27678,EryP,citeseq
e56dd6e36153,2,27678,MkP,citeseq
49b3e0bd25f0,2,27678,HSC,citeseq
911c1fe4f724,2,27678,HSC,citeseq
9453fdf9acb7,2,27678,EryP,citeseq
47e3c815b5e1,2,27678,EryP,citeseq
8d46d9bd8fbe,2,27678,HSC,citeseq
43e76500d5eb,2,27678,EryP,citeseq
4f8f8c6bf3b3,2,27678,NeuP,citeseq
ca43131f2a2c,2,27678,MkP,citeseq
99cc620ced9f,2,27678,EryP,citeseq
c0dbf46cd4a2,2,27678,HSC,citeseq
fc3cc68e3f0e,2,27678,NeuP,citeseq
5f2d2c150f9b,2,27678,HSC,citeseq
655b56795622,2,27678,HSC,citeseq
c8eca7c42af9,2,27678,HSC,citeseq
c617e8161c89,2,27678,EryP,citeseq
62b61989186b,2,27678,HSC,citeseq
4b1d0c57bef5,2,27678,EryP,citeseq
14427e1d1a32,2,27678,EryP,citeseq
2bd14754f16b,2,27678,HSC,citeseq
6ba92f5dda9c,2,27678,NeuP,citeseq
c0e88a2f1cb6,2,27678,EryP,citeseq
79ff26cf836e,2,27678,EryP,citeseq
a4c7f07997db,2,27678,HSC,citeseq
c734ebe4ada9,2,27678,HSC,citeseq
ea3c37eda550,2,27678,MasP,citeseq
419e692bc714,2,27678,HSC,citeseq
44d9db7a815c,2,27678,HSC,citeseq
2cdf27578f9d,2,27678,HSC,citeseq
00e1d4651642,2,27678,HSC,citeseq
db2cdef0f801,2,27678,HSC,citeseq
803fbd7d1d02,2,27678,EryP,citeseq
a47337f500e3,2,27678,NeuP,citeseq
7f2df36d6f31,2,27678,EryP,citeseq
4c4c01650bdd,2,27678,NeuP,citeseq
84fdc2b4eb74,2,27678,EryP,citeseq
1b63c2d893a5,2,27678,MkP,citeseq
86e92dae48f9,2,27678,NeuP,citeseq
ebd6a4ab6a96,2,27678,EryP,citeseq
488e7a00e1f9,2,27678,HSC,citeseq
080a5e08ad17,2,27678,MasP,citeseq
80e992ceb6f1,2,27678,HSC,citeseq
55cec4637aa3,2,27678,HSC,citeseq
f435f1049208,2,27678,HSC,citeseq
5ab0d367b8ac,2,27678,HSC,citeseq
216aaf3720cb,2,27678,HSC,citeseq
7b810e86805c,2,27678,HSC,citeseq
32721cbc5e02,2,27678,HSC,citeseq
997acfbf5cd9,2,27678,HSC,citeseq
4e3e37cb0f8e,2,27678,HSC,citeseq
c0d41c004bd8,2,27678,HSC,citeseq
dcb26bcb9d60,2,27678,HSC,citeseq
d0d2376aef16,2,27678,HSC,citeseq
935d37199caa,2,27678,NeuP,citeseq
bfa0e5a92824,2,27678,MasP,citeseq
00bb7d777238,2,27678,HSC,citeseq
bfe05641a718,2,27678,MkP,citeseq
fe3e61637e4f,2,27678,NeuP,citeseq
aa2a509273cc,2,27678,HSC,citeseq
3a83b2909883,2,27678,EryP,citeseq
4f88c45788c7,2,27678,HSC,citeseq
063787e25971,2,27678,HSC,citeseq
49f6f4d06a56,2,27678,HSC,citeseq
f91feadcfec0,2,27678,EryP,citeseq
92c78e5f5680,2,27678,HSC,citeseq
99593a898b89,2,27678,MasP,citeseq
f686bd86f93f,2,27678,EryP,citeseq
cb56e624a03e,2,27678,HSC,citeseq
3cb1967398aa,2,27678,EryP,citeseq
4aa6213854c0,2,27678,EryP,citeseq
6c6ccb497bef,2,27678,MkP,citeseq
be6365032564,2,27678,MasP,citeseq
7fa56434bee4,2,27678,EryP,citeseq
a951ff0bb77f,2,27678,EryP,citeseq
3af572dc0a41,2,27678,MkP,citeseq
5b33eb91f7df,2,27678,MkP,citeseq
3a59587d7998,2,27678,HSC,citeseq
a94e386b6841,2,27678,HSC,citeseq
d4722fc3cd63,2,27678,NeuP,citeseq
4b054cd55f15,2,27678,HSC,citeseq
2b49ce6b471b,2,27678,EryP,citeseq
2228819a9c69,2,27678,NeuP,citeseq
76e78f996edf,2,27678,EryP,citeseq
80403a26a7a8,2,27678,EryP,citeseq
0bd1f4520144,2,27678,HSC,citeseq
acc34377e701,2,27678,HSC,citeseq
4cd90743596b,2,27678,HSC,citeseq
86c638536c5f,2,27678,MasP,citeseq
938fcc3a27b7,2,27678,HSC,citeseq
2d6c1e524f4f,2,27678,HSC,citeseq
9bd5026ea331,2,27678,HSC,citeseq
0230c1179505,2,27678,HSC,citeseq
3e636e166996,2,27678,HSC,citeseq
8b80c370d0cd,2,27678,EryP,citeseq
33dfc361f258,2,27678,NeuP,citeseq
c1f83f6c6754,2,27678,HSC,citeseq
e079acd6e3bf,2,27678,NeuP,citeseq
bacd25b67ab5,2,27678,HSC,citeseq
e77ebe9b391a,2,27678,MkP,citeseq
36ec4c9381fb,2,27678,EryP,citeseq
0dcf8eb4921e,2,27678,HSC,citeseq
4c8b3387e86e,2,27678,HSC,citeseq
749f02db023d,2,27678,HSC,citeseq
b9744d4eb94e,2,27678,EryP,citeseq
07eb99848547,2,27678,NeuP,citeseq
46a75240a211,2,27678,MkP,citeseq
7361613e5ba2,2,27678,HSC,citeseq
90d1e42ba9aa,2,27678,EryP,citeseq
091c82946215,2,27678,HSC,citeseq
04d4bfea9cd7,2,27678,HSC,citeseq
daab07b21b3f,2,27678,EryP,citeseq
09d57b32ff23,2,27678,HSC,citeseq
de6b873ca340,2,27678,EryP,citeseq
1c9635558c2b,2,27678,HSC,citeseq
4130d485201b,2,27678,EryP,citeseq
a0effb5147be,2,27678,HSC,citeseq
fffc91e4e920,2,27678,MasP,citeseq
6bbdcceca211,2,27678,HSC,citeseq
56379d40e3ac,2,27678,HSC,citeseq
3e9d77306199,2,27678,EryP,citeseq
c4c3292dce01,2,27678,EryP,citeseq
c5fd2c977cdf,2,27678,MasP,citeseq
2ab8a90c57d3,2,27678,HSC,citeseq
172e644164c9,2,27678,HSC,citeseq
6e93cd743234,2,27678,HSC,citeseq
79904837ee2b,2,27678,EryP,citeseq
62cc8d593304,2,27678,MkP,citeseq
9fbca465f11e,2,27678,HSC,citeseq
b1d37c107a63,2,27678,MkP,citeseq
ce00085a2530,2,27678,HSC,citeseq
67861ae939f3,2,27678,EryP,citeseq
64836deefd11,2,27678,HSC,citeseq
5d864d98f661,2,27678,EryP,citeseq
50a20b6bbf02,2,27678,HSC,citeseq
5d7dcdf0f912,2,27678,MkP,citeseq
3a1ae9e61f68,2,27678,HSC,citeseq
5bf26ab5cb64,2,27678,HSC,citeseq
e5083179769b,2,27678,HSC,citeseq
74fb314f7899,2,27678,HSC,citeseq
6faa5cd1c862,2,27678,HSC,citeseq
d366483531d8,2,27678,MasP,citeseq
c4f7e4bacbac,2,27678,EryP,citeseq
741eebcfdbce,2,27678,MkP,citeseq
86628ca6fdd8,2,27678,HSC,citeseq
28e946805b72,2,27678,EryP,citeseq
a357b33917aa,2,27678,BP,citeseq
9f2c3ca745b8,2,27678,EryP,citeseq
4a0787221bd8,2,27678,HSC,citeseq
ce53faa99755,2,27678,NeuP,citeseq
baf49ed2bbc0,2,27678,HSC,citeseq
b01019ef2706,2,27678,HSC,citeseq
ecc25390ed6e,2,27678,MasP,citeseq
202311a456ec,2,27678,NeuP,citeseq
553cc983c12c,2,27678,HSC,citeseq
bf52f7575391,2,27678,HSC,citeseq
96e5a1d411f2,2,27678,EryP,citeseq
eaba706e72ef,2,27678,EryP,citeseq
a030aadd8b74,2,27678,HSC,citeseq
b6b1d1cb9bf8,2,27678,MasP,citeseq
21c83789cb9f,2,27678,EryP,citeseq
2bdcc9a71718,2,27678,EryP,citeseq
d622bddcf9fa,2,27678,HSC,citeseq
0b90418584da,2,27678,HSC,citeseq
67716ab0287b,2,27678,MasP,citeseq
64618d1e15a0,2,27678,HSC,citeseq
492b03eadd9a,2,27678,EryP,citeseq
d7af8068d178,2,27678,HSC,citeseq
b4f3242fee3a,2,27678,HSC,citeseq
44801124ea2e,2,27678,HSC,citeseq
7ce0993ac736,2,27678,NeuP,citeseq
c6eeb141677c,2,27678,HSC,citeseq
7d03a0c573b0,2,27678,MasP,citeseq
9476a94c7d72,2,27678,HSC,citeseq
98136e7d6eb1,2,27678,EryP,citeseq
670a442c729d,2,27678,HSC,citeseq
63546934ff9b,2,27678,HSC,citeseq
88476130af99,2,27678,EryP,citeseq
a19d3c59055c,2,27678,EryP,citeseq
a10f5ebbe974,2,27678,MasP,citeseq
ac50098c435b,2,27678,HSC,citeseq
c3456b6bbcc0,2,27678,HSC,citeseq
dab9077e4bfa,2,27678,EryP,citeseq
b4a66c722b4a,2,27678,HSC,citeseq
0f7997cf46f7,2,27678,NeuP,citeseq
03a0eb6d12d5,2,27678,MkP,citeseq
ffe8cc3651a0,2,27678,EryP,citeseq
042bcf5452b7,2,27678,HSC,citeseq
5f431a4fcf56,2,27678,HSC,citeseq
258393847383,2,27678,EryP,citeseq
d62ea3c649af,2,27678,HSC,citeseq
94572026576a,2,27678,MkP,citeseq
ffd167979df8,2,27678,HSC,citeseq
754468bb61cd,2,27678,EryP,citeseq
d99fecee0c08,2,27678,HSC,citeseq
b18da4f26384,2,27678,HSC,citeseq
f11bf98810e6,2,27678,HSC,citeseq
26d918ff0d35,2,27678,HSC,citeseq
4e3893aecccf,2,27678,EryP,citeseq
a6eedb9270fe,2,27678,HSC,citeseq
cd5d79fe0ba1,2,27678,MoP,citeseq
b632e0887afc,2,27678,MasP,citeseq
8c9c6487966c,2,27678,MkP,citeseq
8d2d0960acf2,2,27678,MkP,citeseq
801f9239fbff,2,27678,HSC,citeseq
2fbc042dd1a7,2,27678,HSC,citeseq
53477792e4ef,2,27678,EryP,citeseq
a44b5ed21717,2,27678,EryP,citeseq
5d19bc1bf862,2,27678,EryP,citeseq
48db232826c1,2,27678,EryP,citeseq
4e93771fdf19,2,27678,NeuP,citeseq
c450dfe1603d,2,27678,HSC,citeseq
fbe732a74877,2,27678,HSC,citeseq
3154335b254d,2,27678,HSC,citeseq
6ff722276125,2,27678,HSC,citeseq
369f700e15dc,2,27678,HSC,citeseq
d38e3e8a639c,2,27678,HSC,citeseq
58817657a031,2,27678,HSC,citeseq
05010738e522,2,27678,MkP,citeseq
54bd0228ce33,2,27678,EryP,citeseq
aec44de8acf1,2,27678,HSC,citeseq
0043d3eb311d,2,27678,NeuP,citeseq
eabb89f0c495,2,27678,EryP,citeseq
64a07759ce74,2,27678,HSC,citeseq
62792ff073ec,2,27678,HSC,citeseq
97f5583b18fb,2,27678,EryP,citeseq
285d83f303d5,2,27678,EryP,citeseq
5827c004e445,2,27678,HSC,citeseq
468e71062bd1,2,27678,HSC,citeseq
2962aeb84237,2,27678,EryP,citeseq
e37d651dfc76,2,27678,EryP,citeseq
afc5cd5d75b2,2,27678,EryP,citeseq
d0dda4b5b356,2,27678,MasP,citeseq
984075ab017f,2,27678,HSC,citeseq
80f9f99cf608,2,27678,NeuP,citeseq
8764f52de94e,2,27678,MkP,citeseq
141d601090ec,2,27678,HSC,citeseq
9a2c536234d0,2,27678,MasP,citeseq
ec5fba397049,2,27678,HSC,citeseq
6ae58680e8a3,2,27678,MasP,citeseq
0744a3f3785d,2,27678,HSC,citeseq
4f7bcd84c7ed,2,27678,HSC,citeseq
15a886873db5,2,27678,HSC,citeseq
60cfb26f34d4,2,27678,MasP,citeseq
b77cc44959e4,2,27678,EryP,citeseq
a7936d865240,2,27678,MasP,citeseq
de0c31ecc0ef,2,27678,NeuP,citeseq
51f63a3fe98f,2,27678,MasP,citeseq
78f7fd4356fc,2,27678,HSC,citeseq
5dc7f91cb7db,2,27678,HSC,citeseq
41bd66c98447,2,27678,NeuP,citeseq
0eadbb9f9757,2,27678,EryP,citeseq
0745afe30682,2,27678,HSC,citeseq
3b24577f5f51,2,27678,NeuP,citeseq
95792b81d353,2,27678,HSC,citeseq
e53d7f1f72e7,2,27678,HSC,citeseq
66c4ede8379d,2,27678,HSC,citeseq
a1938db1f558,2,27678,EryP,citeseq
18886f9121a6,2,27678,NeuP,citeseq
95d6efd86ff6,2,27678,EryP,citeseq
72043cc5eeae,2,27678,HSC,citeseq
c3807dca24af,2,27678,EryP,citeseq
6ea9a1b53177,2,27678,MasP,citeseq
ec3036c443a5,2,27678,HSC,citeseq
d866b2974fe3,2,27678,HSC,citeseq
20e553668e49,2,27678,HSC,citeseq
30d95a9e5d47,2,27678,HSC,citeseq
38c4fb580c0e,2,27678,MasP,citeseq
88de28dd6859,2,27678,EryP,citeseq
116603aec1e8,2,27678,NeuP,citeseq
1cc1b83e45c5,2,27678,EryP,citeseq
db20dd64099d,2,27678,EryP,citeseq
250722d8aa9c,2,27678,EryP,citeseq
d19408c0beed,2,27678,HSC,citeseq
d0fb35d4ec97,2,27678,NeuP,citeseq
b1d30035234c,2,27678,NeuP,citeseq
32f087f05cf2,2,27678,HSC,citeseq
cca4f696532e,2,27678,NeuP,citeseq
cd309b21e1cf,2,27678,HSC,citeseq
a863fe64e14c,2,27678,NeuP,citeseq
10ae815aaa1a,2,27678,EryP,citeseq
fe8ad8234bd3,2,27678,HSC,citeseq
0e535789f3c4,2,27678,MasP,citeseq
06d427f6f355,2,27678,HSC,citeseq
3424a38413a7,2,27678,NeuP,citeseq
3d3cf592ed15,2,27678,HSC,citeseq
054194eb328b,2,27678,HSC,citeseq
f8fd648fb5db,2,27678,HSC,citeseq
96ea869f4d75,2,27678,EryP,citeseq
50002eab1a6b,2,27678,MasP,citeseq
195975848790,2,27678,HSC,citeseq
459aa9bfc3fa,2,27678,HSC,citeseq
3a4197709e54,2,27678,HSC,citeseq
aa1fc04a7e53,2,27678,HSC,citeseq
d46d2399fa94,2,27678,HSC,citeseq
93ba7cc8579d,2,27678,HSC,citeseq
1343f0f633b0,2,27678,HSC,citeseq
9dbde0d25b12,2,27678,HSC,citeseq
63a19de36a50,2,27678,EryP,citeseq
8bf8d8e5a145,2,27678,NeuP,citeseq
e99c69d0c739,2,27678,HSC,citeseq
8d987242263b,2,27678,HSC,citeseq
a60aa7553af8,2,27678,EryP,citeseq
a0f439891d34,2,27678,HSC,citeseq
5bdc35361fac,2,27678,HSC,citeseq
40d9207e411b,2,27678,EryP,citeseq
2696274254ed,2,27678,MkP,citeseq
05bac6124456,2,27678,EryP,citeseq
d2cf8b1df681,2,27678,HSC,citeseq
aa811ddb058c,2,27678,HSC,citeseq
74aec6232356,2,27678,HSC,citeseq
97f12bb90455,2,27678,HSC,citeseq
4a9ef93cea8c,2,27678,EryP,citeseq
7ffcae30070b,2,27678,HSC,citeseq
ee6fb325de76,2,27678,EryP,citeseq
c644e834fb02,2,27678,HSC,citeseq
069c8aab3aa6,2,27678,HSC,citeseq
ec494f372647,2,27678,EryP,citeseq
9ddda35fcfa3,2,27678,EryP,citeseq
041c9efb8484,2,27678,EryP,citeseq
cd04d5f41bf8,2,27678,HSC,citeseq
c054872dab14,2,27678,MasP,citeseq
53fe3d401aff,2,27678,MasP,citeseq
da7f7b246f9a,2,27678,MasP,citeseq
9411afbc01dd,2,27678,MasP,citeseq
f47a03a42241,2,27678,HSC,citeseq
7a9670950a69,2,27678,MkP,citeseq
184fbb12d63a,2,27678,MasP,citeseq
038a2c2f3527,2,27678,MasP,citeseq
f02ad1e6c47e,2,27678,HSC,citeseq
ca8ee8c99819,2,27678,EryP,citeseq
88370edb1a62,2,27678,NeuP,citeseq
2e1637de0184,2,27678,MkP,citeseq
1d25af7ccba5,2,27678,HSC,citeseq
3bc0799c1eb5,2,27678,NeuP,citeseq
de2c379a241d,2,27678,HSC,citeseq
feb8c1c0231d,2,27678,MasP,citeseq
b9e92d18b9dd,2,27678,EryP,citeseq
382dbd2aae20,2,27678,NeuP,citeseq
aaf6b68d4b8f,2,27678,EryP,citeseq
43cad67adcc4,2,27678,EryP,citeseq
40e054384499,2,27678,HSC,citeseq
b801b8867da7,2,27678,HSC,citeseq
3632a2a6fe81,2,27678,HSC,citeseq
8d6e46d50dea,2,27678,HSC,citeseq
5946906ed9ac,2,27678,EryP,citeseq
c3ec8023d955,2,27678,HSC,citeseq
9ff7d0d3a246,2,27678,EryP,citeseq
32179e4c45d5,2,27678,HSC,citeseq
32c77c6ab278,2,27678,HSC,citeseq
adda08ba7890,2,27678,MasP,citeseq
f309450f1447,2,27678,MkP,citeseq
0d6901c04679,2,27678,EryP,citeseq
d7a3c1483a65,2,27678,HSC,citeseq
47fd6561d56a,2,27678,HSC,citeseq
ddf230565ae8,2,27678,HSC,citeseq
708782172f13,2,27678,HSC,citeseq
2dfc3f905365,2,27678,HSC,citeseq
4c25d5ee8abc,2,27678,EryP,citeseq
8a2943333c0c,2,27678,HSC,citeseq
29e2df760588,2,27678,HSC,citeseq
2b4f1c8dfa67,2,27678,HSC,citeseq
2e677dd2c8bd,2,27678,HSC,citeseq
17b0e9e39723,2,27678,HSC,citeseq
7164efc4902f,2,27678,MasP,citeseq
678f970be675,2,27678,HSC,citeseq
807c7625b17f,2,27678,NeuP,citeseq
777dd4956ae1,2,27678,NeuP,citeseq
37d6ff93768a,2,27678,HSC,citeseq
3363fde4a5c8,2,27678,EryP,citeseq
bf2bb87e18cb,2,27678,HSC,citeseq
01aeacc25c97,2,27678,NeuP,citeseq
f9685afed2ce,2,27678,EryP,citeseq
93b780084a06,2,27678,HSC,citeseq
b9918720c958,2,27678,MasP,citeseq
70bc03a205f2,2,27678,MkP,citeseq
379e6522286b,2,27678,EryP,citeseq
c85883a7e8d5,2,27678,HSC,citeseq
5c3a0eb42a30,2,27678,NeuP,citeseq
7cb471569438,2,27678,EryP,citeseq
1e7d276af3fe,2,27678,EryP,citeseq
1a04793d70c3,2,27678,HSC,citeseq
e401288202df,2,27678,EryP,citeseq
2a66130b2a02,2,27678,HSC,citeseq
9a4e890230e5,2,27678,HSC,citeseq
17adfab8494e,2,27678,HSC,citeseq
b10da95a795d,2,27678,NeuP,citeseq
b76fd0f597cd,2,27678,EryP,citeseq
bea7c1f077a0,2,27678,NeuP,citeseq
b4122e7fd0d5,2,27678,MkP,citeseq
3887411b1768,2,27678,MasP,citeseq
2297267796aa,2,27678,NeuP,citeseq
c2792fcad6cf,2,27678,MasP,citeseq
157d0b6a2ccb,2,27678,NeuP,citeseq
23bdd03031c2,2,27678,HSC,citeseq
94ed60009ad8,2,27678,MasP,citeseq
f5295643006f,2,27678,EryP,citeseq
a1ae2a979089,2,27678,HSC,citeseq
597a869073e0,2,27678,HSC,citeseq
0148b5f1c297,2,27678,NeuP,citeseq
cf44ee63f983,2,27678,HSC,citeseq
1797f59a46b9,2,27678,HSC,citeseq
9cde158ba8ec,2,27678,MasP,citeseq
afb64fbd8835,2,27678,EryP,citeseq
5653e2f6558d,2,27678,EryP,citeseq
462ae24e676a,2,27678,NeuP,citeseq
613cce9f1141,2,27678,HSC,citeseq
064e8bd8557f,2,27678,HSC,citeseq
2f2603eddee5,2,27678,MasP,citeseq
279b34d9f908,2,27678,HSC,citeseq
73f23c5ba0bd,2,27678,MkP,citeseq
7302f32b87c4,2,27678,EryP,citeseq
c9ace182fa00,2,27678,HSC,citeseq
2691eb669aff,2,27678,EryP,citeseq
286148fbdac0,2,27678,NeuP,citeseq
09c66f4ab97a,2,27678,EryP,citeseq
027e983e779f,2,27678,MasP,citeseq
3301993fc5bd,2,27678,HSC,citeseq
97193db04ec4,2,27678,HSC,citeseq
6dcffca9ccbb,2,27678,MkP,citeseq
3372bca7966d,2,27678,HSC,citeseq
63d6a05390e1,2,27678,HSC,citeseq
49e39905d1c0,2,27678,MasP,citeseq
ce4039328680,2,27678,EryP,citeseq
b95dbf0899ec,2,27678,MasP,citeseq
b52d2df22c88,2,27678,MasP,citeseq
